ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
41645	3	020756	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020756_crinone_toc.cfm	2003-08-07 00:00:00
41646	3	020757	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020757_020758_toc.cfm	2009-09-01 00:00:00
41647	3	020757	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/20-757s001_Avapro.PDF	2005-04-27 00:00:00
41648	3	020757	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-757s002_Avapro.PDF	2005-04-27 00:00:00
41649	3	020757	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-757s004_Avapro.PDF	2005-04-27 00:00:00
41650	3	020757	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20-757s005_Avapro.PDF	2005-04-27 00:00:00
41651	3	020757	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-757s007_Avapro.PDF	2005-04-27 00:00:00
41652	3	020757	SUPPL     	8	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-757s008_Avapro.PDF	2005-04-27 00:00:00
41653	3	020757	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-757s013_Avapro.pdf	2005-04-27 00:00:00
41654	3	020757	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20757-s015_avapro.pdf	2004-05-27 00:00:00
41655	3	020757	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20757-s016_avapro.pdf	2004-05-27 00:00:00
41656	3	020757	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-757s018_Avapro_P1.pdf	2005-04-27 00:00:00
41657	3	020757	SUPPL     	21	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757s021_Avapro.cfm	2004-05-27 00:00:00
41658	3	020757	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/20-757s022_Avapro.PDF	2005-04-27 00:00:00
41659	3	020757	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s024_Avapro_P1.PDF	2005-05-05 00:00:00
41660	3	020757	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s027_Avapro.PDF	2005-07-29 00:00:00
41661	3	020757	SUPPL     	28	Review Part 2	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s028_Avapro_P2.PDF	2005-07-29 00:00:00
41662	3	020757	SUPPL     	31	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/20-757s031_Avapro.PDF	2005-05-03 00:00:00
41663	3	020757	SUPPL     	32	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/20-757s032_Avapro.PDF	2005-05-03 00:00:00
41664	3	020757	SUPPL     	39	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/020757_s039_avapro.pdf	2011-02-15 00:00:00
41665	3	020758	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s024_Avapro_P1.PDF	2005-05-05 00:00:00
41666	3	020758	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-757s029_Avapro_P1.PDF	2005-05-03 00:00:00
41667	3	020758	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/20-758s030_Avalide.pdf	2005-04-27 00:00:00
41668	3	020759	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020760a.cfm	1997-12-18 00:00:00
41669	3	020760	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020760a.pdf	1997-12-18 00:00:00
41670	3	020762	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/020762_s000.pdf	2010-03-03 00:00:00
41671	3	020762	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20762-S001_Nasonex.pdf	1998-11-18 00:00:00
41672	3	020762	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020762_S007_NASONEX_AQUEOUS_NASAL_SPRAY.pdf	2008-04-02 00:00:00
41673	3	020762	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020762_S014_NASONEX_AP.pdf	2007-07-09 00:00:00
41674	3	020762	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020762Orig1s023_FINAL_corrected.pdf	2013-02-27 00:00:00
41675	3	020762	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2014/020762Orig1s049.pdf	2016-07-27 00:00:00
41676	3	020764	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020764_S005.pdf	2005-12-08 00:00:00
41677	3	020764	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020241_S017_020764_S011TOC.cfm	2007-05-29 00:00:00
41678	3	020764	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/020764_s020_Lamictal-optimized.pdf	2013-09-06 00:00:00
41679	3	020766	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020766a.cfm	1999-08-13 00:00:00
41680	3	020766	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020766_S009_XENICAL_CAPS_AP.pdf	2007-07-06 00:00:00
41681	3	020766	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020766_S019_XENICAL_CAPS_AP.pdf	2007-07-06 00:00:00
41682	3	020767	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20210-S030_Propulsid.pdf	2000-03-06 00:00:00
41683	3	020767	SUPPL     	11	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20767-S011_Propulsid.pdf	2000-03-06 00:00:00
41684	3	020769	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020769_locoid_toc.cfm	2003-08-07 00:00:00
41685	3	020771	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20771_Detrol.cfm	1998-03-25 00:00:00
41686	3	020771	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020771_s009_DETROL.pdf	2008-08-04 00:00:00
41687	3	020773	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20773_SonoRx.cfm	2001-09-14 00:00:00
41688	3	020778	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020778_S012_VIRACEPT.pdf	2007-08-06 00:00:00
41689	3	020778	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020778_S015_VIRACEPT.pdf	2007-08-06 00:00:00
41690	3	020779	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/1999/020779_S020_VIRACEPT.pdf	2007-08-06 00:00:00
41691	3	020779	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20779S22_viracept.cfm	2003-04-30 00:00:00
41692	3	020779	SUPPL     	42	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020779_S042_VIRACEPT.pdf	2007-08-06 00:00:00
41693	3	020780	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020780_S001_Cipro.pdf	2008-08-08 00:00:00
41694	3	020780	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020780_S002_CIPRO.pdf	2008-08-08 00:00:00
41695	3	020780	SUPPL     	8	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/19-537S038_Cipro.cfm	2000-08-30 00:00:00
41696	3	020780	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/019537s49_19847s27_19857s31_20780s13TOC.cfm	2008-07-31 00:00:00
41697	3	020780	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020780_S014_CIPRO.pdf	2007-11-19 00:00:00
41698	3	020781	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20781_Zofran.pdf	1999-01-27 00:00:00
41699	3	020784	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2004/020784s000TOC.cfm	2007-07-03 00:00:00
41700	3	020785	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2001/20785s12s14lbl.pdf	2001-09-05 00:00:00
41701	3	020786	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020786_allegra-d_toc.cfm	2010-05-25 00:00:00
41702	3	020786	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020786_s001_ALLEGRA TABS.pdf	2008-08-08 00:00:00
41703	3	020786	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020786_s003_ALLEGRA TABS.pdf	2008-08-08 00:00:00
41704	3	020786	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020786_s004_ALLEGRA CAPSULES.pdf	2008-08-04 00:00:00
41705	3	020786	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/020786_s005_ALLEGRA D.pdf	2008-08-08 00:00:00
41706	3	020786	SUPPL     	6	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020786_s006_ALLEGRA CAPSULES.pdf	2008-08-04 00:00:00
41707	3	020786	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/020786_s009_ALLEGRA D.pdf	2008-08-04 00:00:00
41708	3	020789	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020789_Zonegran.cfm	2000-03-27 00:00:00
41709	3	020800	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-800_Twinject.cfm	2005-04-08 00:00:00
41710	3	020801	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20801.cfm	1998-09-24 00:00:00
41711	3	020802	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020802_s000_ExcedrinTOC.cfm	2005-07-13 00:00:00
41712	3	020802	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20-802s002_Excedrin.cfm	1999-10-07 00:00:00
41713	3	020803	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020803_alrex_toc.cfm	2003-08-07 00:00:00
41714	3	020805	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20805.cfm	1998-02-10 00:00:00
41715	3	020808	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20808-S1_Visipaque.pdf	2004-06-30 00:00:00
41716	3	020809	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20809A_Diclofenac.cfm	1998-05-04 00:00:00
41717	3	020812	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/020812Orig1s007.pdf	2013-05-10 00:00:00
41718	3	020815	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020815_evista_toc.cfm	2009-12-03 00:00:00
41719	3	020815	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20815S3_Evista.cfm	1999-09-30 00:00:00
41720	3	020818	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020818_diovan_toc.cfm	2003-08-08 00:00:00
41721	3	020818	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-818s016_Diovan.cfm	2003-07-08 00:00:00
41722	3	020822	SUPPL     	40	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2011/020822Orig1s038s040_021046Orig1s016s017Rev.pdf	2011-10-11 00:00:00
41723	3	020825	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2001/20-825_Geodan.cfm	2001-02-05 00:00:00
41724	3	020827	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20827_Monistat3.cfm	1998-03-30 00:00:00
41725	3	020828	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/020828_fortovase_toc.cfm	2010-03-04 00:00:00
41726	3	020828	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020828_S019_FORTOVASE.pdf	2007-07-27 00:00:00
41727	3	020828	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020828_S020_FORTOVASE.pdf	2007-07-27 00:00:00
41728	3	020829	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020829s000_SingulairTOC.cfm	1998-02-20 00:00:00
41729	3	020829	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20830-s001_singulair.pdf	2001-07-05 00:00:00
41730	3	020829	SUPPL     	23	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020829_S023 & 020830_S026 & 021409_S005_SINGULAR_AP.pdf	2007-07-09 00:00:00
41731	3	020829	SUPPL     	26	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/020829_S026_SINGULAIR_TABLETS_AP.pdf	2007-07-06 00:00:00
41732	3	020829	SUPPL     	33	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/2005/020829s033_020830s035_021409s012Approv.pdf	2012-02-14 00:00:00
41733	3	020830	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/20830-s001_singulair.pdf	2001-07-05 00:00:00
